Substation:	121144
Substation voltage:	1.03
Time window start:	6a.m.
Adoption rate:	80%
EV charger rating:	4800Watts
EV adopters:	5112102130038 511210213001065 511210206001327 511210206001053 511210206001571 51121021300730 511210206001576 511210206001557 511210206001055 511210206002179 511210206001935 511210206001647 51121020600675 511210206002107 511210206001423 511210206002106 511210206001430 511210206001097 511210206002066 511210206001925 511210206001433 511210206002065 511210206001138 51121021300729 511210206002109 511210206001425 511210206001054 511210206001355 511210206001339 511210206001140 511210213001164 511210206001564 511210206001937 511210206001572 51121021300322 511210206001427 511210206002439 5112102130029 511210206001095 51121021300733 511210206001334 511210206001101 511210206001556 511210206001639 51121020600685 511210206001091 51121020600682 511210206001645 511210206001098 51121021300340 511210206002188 511210213001221 511210206002182 51121021300725 511210206001699 511210206002183 511210206001328 511210206002105 511210213001349 511210206001432 511210206001137 511210206001443 511210206001930 51121021300321 51121021300732 51121021300345 511210206001566 511210206002459 511210206001928 511210206002026 51121021300344 511210206002438 511210206001102 511210206001648 511210206001569 511210206001332 511210213001064 51121020600676 51121020600674 511210206001436 51121021300269 511210206001555 511210206001933 511210206001208 511210206001105 511210213001211 51121020600751 511210206001090 511210206001631 511210206001056 511210206001419 511210206001632 51121021300267 511210206001650 511210206001642 511210206001636 511210213001539 511210206001342 511210206002180 511210206001418 511210206001552 511210206002433 5112102130030 511210206002069 51121020600683 511210206001641 511210206001561 511210213001105 511210206001694 511210206001437 511210206002184 51121021300765 511210206001936 511210206002185 511210206001422 511210206001563 51121021300643 511210206001329 511210206002108 511210206001428 511210206001434 511210206001646 511210206001337 511210206002067 511210206001435 511210206001932 511210206001142 511210206001637 511210206001330 511210206001634 511210206001139 511210206001929 511210206001638 511210206001209 511210206001640 511210206001346 511210206001349 51121020600754 511210206001343 51121020600753 511210206001562 511210206001567 511210206002432 511210206001103 511210213001329 511210206001352 511210206001345 51121021300343 51121021300347 511210206001575 511210206001350 511210206002144 511210206001698 511210206001554 511210213001241 511210206001927 511210206001331 511210206001426 511210206001347 511210206002186 511210206001051 5112102130037 511210206001559 511210206002435 511210206001570 511210206001643 511210206001551 511210206002178 511210206001050 51121020600679 511210206001649 511210206001087 511210206001420 511210206001633 511210206001560 51121020600672 511210206001431 51121021300731 511210206001652 511210206001938 511210206001049 511210206001549 51121021300319 511210206001338 511210206001096 511210206001697 511210206001553 511210206002064 511210206002025 511210206001695 511210206001100 511210206002437 511210206001336 511210206001353 511210206001926 511210206001693 511210206001089 511210206002434
EV charging time slot start:	17hours
EV charging time slot period:	12hours
EV initial charge:	20.0%
#############################################
Residence Usage Profile
