Substation:	121144
Substation voltage:	1.03
Time window start:	6a.m.
Adoption rate:	30%
EV charger rating:	4800Watts
EV adopters:	511210206001090 511210206001564 511210206001436 511210206001567 511210206001556 511210206001341 511210206001329 511210206001430 511210206001429 5112102130030 511210206002438 511210206001635 511210206001566 511210213001539 5112102130038 51121020600753 511210206001918 51121020600682 511210206001089 511210206001342 51121021300643 511210206001653 511210206002186 511210206002436 511210206002437 511210213001065 511210206001350 511210213001105 511210206001574 511210206001639 511210206001423 511210206001054 511210206001640 51121021300267 511210206002435 511210206001208 511210206001091 511210206002433 511210206001927 51121020600684 511210206001563 511210206001142 511210206001333 51121021300268 511210206001645 51121020600751 511210206001641 51121021300342 511210206001636 511210206002143 511210206001137 511210206001575 511210206002068 511210206001434 511210206001096 511210206001644 511210206002106 511210206001938 511210206001550 51121021300321 511210206001330 511210206001697 511210206001696 511210206001634 511210206001207 511210206001694 511210206001932 511210206001569 511210206002179 51121021300347 511210206001095 511210206002065 511210206001936 511210206002107
EV charging time slot start:	17hours
EV charging time slot period:	12hours
EV initial charge:	20.0%
#############################################
Residence Usage Profile
#############################################
511210207001728:	4.005 4.005 4.005 4.005 6.0075 6.0075 6.0075 6.12208 6.00753 6.0075 6.0075 6.0075 6.0075 6.0075 7.707520000000001 13.0364 5.616899999999999 4.005 4.005 4.005 4.13 4.0050300000000005 4.005 4.005
511210207001896:	4.005 4.005 4.08087 4.133640000000001 6.0075 6.0075 6.0075 6.0075 6.0075 6.0075 6.52083 6.89458 7.732550000000001 7.29147 10.67895 12.28589 4.25513 4.005 4.005 4.005 4.005 4.005 4.005 4.005
511210207001893:	0.06006 0.04299 0.02593 1.85636 1.27339 0.923 0.923 0.923 0.923 0.923 0.923 0.923 1.3845 2.73869 2.771 0.9230700000000001 1.17299 0.0037400000000000003 0.01239 0.023469999999999998 0.03477 0.04075 0.046520000000000006 0.07712000000000001
