Substation:	121144
Substation voltage:	1.03
Time window start:	6a.m.
Adoption rate:	80%
EV charger rating:	4800Watts
EV adopters:	51121021300342 511210206001207 511210206001431 511210206001344 511210206001554 511210206001049 511210206001561 511210206002437 5112102130030 511210206001935 511210206001925 511210206001928 511210206001056 511210206001349 511210206001102 511210206001328 511210206002181 511210206001348 511210206002066 511210206001636 511210213001221 51121021300730 511210206002182 511210206001423 511210206001559 511210206001568 51121021300340 511210206001926 511210206001427 511210206001437 511210206001635 511210206001336 511210206002184 51121020600682 511210206001571 511210206002179 511210206001653 511210206001353 511210206001099 51121020600685 511210206002432 511210206001572 511210206002185 511210206002183 511210206001553 511210206001327 511210206001563 511210206001330 511210206001634 511210206001424 51121021300725 51121021300731 511210206001425 511210206001433 51121020600673 511210206001355 511210206002186 511210206001564 511210213001211 511210206001139 511210206001631 511210206001087 511210206001054 511210206001570 511210206001426 511210206002070 511210206001429 51121020600675 51121020600683 5112102130038 5112102130028 511210206002436 511210206001699 511210206001650 511210206001649 511210206001137 511210206001694 511210206001637 51121021300267 511210206001438 511210206001098 511210206001088 511210206002064 511210213001539 511210206001565 511210206001936 51121021300322 511210206002108 51121020600672 511210213001064 511210206001632 511210213001105 511210206001418 511210206002459 511210206001652 511210206001644 511210206001420 511210206001352 511210206001576 511210206001648 511210206001930 511210206001091 51121021300321 511210206001428 511210206001104 511210206001575 511210206001100 511210206001938 511210206001573 511210206001436 511210206002187 51121021300320 511210213001241 51121020600679 511210206001641 51121021300643 511210206002107 511210206001106 51121021300347 511210206001430 511210206001633 51121021300319 511210206001933 511210206001329 511210206002106 511210206001566 51121020600966 51121020600752 51121020600753 511210206001932 511210206002144 511210206002025 5112102130037 511210206001208 511210206002188 511210206001053 511210206001435 51121020600751 511210206002067 511210206001101 511210206001051 511210206001693 511210213001349 511210206001332 51121020600754 51121021300729 511210206002145 511210206001569 511210206001347 511210206001342 51121021300765 511210206001651 51121021300344 51121020600684 511210206002435 51121021300341 511210206001090 511210206002069 5112102130029 511210206001642 511210206001422 511210206001918 511210213001065 511210206001097 511210206001338 51121021300732 511210206001556 511210206001574 511210206001931 51121021300269 51121021300721 511210206001141 511210206001343 511210206001055 511210206001095 51121021300733 511210206002434 511210206001331 511210206001560 511210206002180 51121020600674 511210206002143 511210206001557 511210206001096 511210206002105 511210206001142 511210206001927 511210206002109 511210206001434 511210206001334 511210206001432 511210206001443 51121021300345 511210206001552 511210206001354 511210206001645 511210206001050 511210206001341
EV charging time slot start:	17hours
EV charging time slot period:	12hours
EV initial charge:	20.0%
#############################################
Residence Usage Profile
